name,rating,user_ratings_total,types,address,latitude,longitude,cluster
풋토,4.5,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 중구 목동 128-2,36.330349,127.4089042,3
백목카페,5.0,1.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 중구 오류동 149-4,36.32373400000001,127.4102316,3
스퀘어,5.0,2.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 중구 오류동 186-4,36.3272516,127.4053178,3
스터디엔카페,5.0,3.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 중구 오류동 149-17,36.3235765,127.4106293,3
대전시니어커피협동조합,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 중구 용두동 116-24,36.3293148,127.4060918,3
사이,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 중구 오류동 178-7,36.3257462,127.405435,3
더카페플로리안,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 중구 오류동 184-92,36.3275572,127.4051361,3
30초커피,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 중구 오류동 175-1,36.32378619999999,127.4074658,3
스타벅스 대전스타일마켓점,3.7,75.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-3,36.35024130000001,127.4368181,4
스타벅스 대전IC DT점,4.2,711.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 555-15,36.3542587,127.4442392,4
스타벅스 대전송촌점,3.9,374.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 459-1,36.36612129999999,127.4380547,4
탐앤탐스커피 대전송촌점,4.2,225.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 446-3,36.3673434,127.4364214,4
Babeans,4.5,2.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 자양동 58-7,36.3368621,127.4477292,1
커피랩,4.3,27.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 자양동 67-17,36.3364308,127.4471021,1
카페하늘연달,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 135-21,36.35101170000001,127.4345647,4
CAFETYPING,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 136-1,36.3510868,127.4348171,4
첫눈애커피,5.0,3.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 142-9,36.3495818,127.4346597,4
커피니대전용전점,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 136-5,36.3510845,127.4354933,4
정다방,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 117-3,36.35001430000001,127.4359645,4
안스카페테리아,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-31,36.3510698,127.4359982,4
루트커피 복합터미널점,5.0,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 117-15,36.3494093,127.4358268,4
인디핑크카페,5.0,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 117-22,36.3493532,127.436054,4
레드엘커피,4.4,98.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 용전동 143-13,36.34892140000001,127.4350893,4
더카페대전복합터미널이마트점,2.7,3.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 용전동 63-3,36.3503295,127.4366256,4
비트박스,,,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 용전동 63-3,36.3502842,127.4366222,4
카페로코코,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-3,36.3502842,127.4366222,4
공차 대전복합터미널점,4.0,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-3,36.3502842,127.4366222,4
떡카페,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-3,36.3502842,127.4366222,4
커피빈스,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-3,36.3502842,127.4366222,4
마니또카페,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-3,36.3502842,127.4366222,4
까페오다,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 63-3,36.3502842,127.4366222,4
아일랜드,3.8,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 117-18,36.3490401,127.4355961,4
젠,3.5,6.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 용전동 117-22,36.3493019,127.4363478,4
자매다방,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 143-3,36.3489187,127.4333755,4
커피창고 대전터미널 지점,4.0,1.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 용전동 63-3,36.3502572,127.4370738,4
빛빈 커피전문점,4.5,4.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 용전동 232,36.35252759999999,127.4349066,4
커피스토리,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 61-28,36.3525622,127.4354125,4
봉커피,5.0,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 144-6,36.34909719999999,127.432425,4
커피콩,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 145-34,36.3487677,127.4326914,4
텐퍼센트커피 대전복합터미널점,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 68-2,36.3513763,127.4373903,4
남성휴게방,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 68-17,36.3504993,127.4377102,4
카페파도,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 182-42,36.350113,127.4316878,4
카페(CAFE)틈,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 182-42,36.350113,127.4316878,4
홈스커피,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 145-10,36.34878249999999,127.432386,1
터미널휴게방,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 68-19,36.3501792,127.4378808,4
그린브라우니,4.1,16.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 성남동 496-8,36.3478904,127.4353696,1
달콤숲,3.0,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 221,36.353034,127.434555,4
메가커피 대전터미널점,,,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 성남동 494-8,36.3490532,127.4376025,4
스타벅스 대전터미널DT점,4.4,196.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 성남동 502-2,36.34775320000001,127.4342841,1
데미안,3.5,4.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 용전동 64-27,36.35291249999999,127.43607,4
블레이키커피,5.0,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 성남동 494-15,36.348735,127.4374054,4
별별디저트,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 성남동 494-15,36.348735,127.4374054,4
히어로보드게임카페 대전복합터미널점,4.1,10.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 동구 성남동 494-15,36.348735,127.4374054,4
스타벅스 대전IC DT점,4.2,711.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 비래동 555-15,36.3542587,127.4442392,4
비래키키,4.2,452.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 437,36.36781819999999,127.4492609,4
1987 파머스 카페,4.2,50.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 428,36.3679773,127.4490103,4
카페모네2호점,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 405,36.3672917,127.4494162,4
KIM'S HILL,3.7,280.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 동구 추동 327-1,36.37347949999999,127.4750028,4
초콜릿정원,4.2,90.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 동구 추동 436,36.36838119999999,127.4741446,4
사진창고카페,3.8,73.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 동구 추동 336-2,36.3712587,127.4755916,4
도시농업국화농장,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 산 1-1,36.37064600000001,127.4438258,4
모연,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 496-10,36.3639871,127.4455839,4
병아리커피하우스,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 496-11,36.36407229999999,127.4454819,4
커피하우스,4.9,7.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 134-25,36.3595715,127.4527322,4
이디야커피 대전송촌동점,4.4,24.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 548-17,36.362391,127.4467363,4
봄빛,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 499-21,36.3636933,127.4451837,4
컴포즈커피 대전송촌5단지점,4.8,4.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 499-5,36.3635341,127.445207,4
아임로스팅,5.0,3.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 송촌동 548-16,36.3623113,127.4466276,4
커피20센치,5.0,1.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 송촌동 497-17,36.3638043,127.4441572,4
빽다방 대전송촌5단지점,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 499-11,36.36298369999999,127.4446323,4
카페소통,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 498-12,36.363148,127.4442048,4
달달소망카페,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 498-12,36.363148,127.4442048,4
티맑은카페,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 498-12,36.363148,127.4442048,4
카페 가베,4.0,1.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 송촌동 503-4,36.3622293,127.445119,4
오늘도행복한,4.0,2.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 553-1,36.36142890000001,127.4460634,4
사랑카페,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 117-5,36.35922619999999,127.449756,4
대덕마더센터북카페노리,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 463,36.36607319999999,127.4410694,4
호수가에서,4.3,23.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 동구 마산동 545-3,36.3821132,127.4784899,4
마실카페,4.2,6.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 110-11,36.359099,127.4483485,4
아파트무인커피 송촌점,,,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 송촌동 461-1,36.3663248,127.440101,4
송이나무,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 444,36.3685609,127.4389978,4
빽다방 대전법동보람점,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 501-1,36.3634886,127.4418012,4
비래동 카페하루,,,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 비래동 146-11,36.3564652,127.4541532,4
비래동 카페하루,5.0,1.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 비래동 146-11,36.3564652,127.4541532,4
커피스탬프,5.0,2.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 118-32,36.3583848,127.4482755,4
그린씨드,3.0,1.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 비래동 145-1,36.3565191,127.4527355,4
3층카페,5.0,2.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 460-3,36.3662123,127.4391985,4
지재모커피,4.0,2.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 137-17,36.356821,127.4509774,4
빽다방 대전송촌공원점,4.1,34.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 464-2,36.36508639999999,127.4395542,4
카페말론,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 476-1,36.3644789,127.4398996,4
공감카페,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 476-1,36.3644789,127.4398996,4
어묵카페,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 476-1,36.3644789,127.4398996,4
팜카페,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 476-1,36.3644789,127.4398996,4
허니빈스송촌점,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 476-1,36.3644789,127.4398996,4
30초 커피 송촌점,,,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 송촌동 476-1,36.364663,127.4396357,4
쥬씨송촌점,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 464-1,36.3648321,127.4395093,4
아이홀릭,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 119-26,36.3574517,127.4485874,4
감성커피 대전송촌점,4.0,1.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 송촌동 459-7,36.3652062,127.4392458,4
메가MGC커피대전송촌점,4.0,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 459-7,36.365177,127.4392483,4
정항우케익,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 459-7,36.365177,127.4392483,4
크링,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-4,36.3669962,127.4382045,4
누누,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-4,36.3669962,127.4382045,4
빈비,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-4,36.3669962,127.4382045,4
어반,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-4,36.3669962,127.4382045,4
와플대학 대전송촌캠퍼스,4.6,5.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 송촌동 464-1,36.3648458,127.4394147,4
Peak15 카페,4.3,19.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 560-4,36.35896049999999,127.4454544,4
마이스터디카페,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-2,36.3673222,127.4377731,4
커피트리,2.2,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 128-14,36.35644369999999,127.4502592,4
키브커피,3.4,5.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 송촌동 459-4,36.36568409999999,127.438536,4
마셔바,,,"['cafe', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 459-3,36.3658004,127.4384381,4
LE CAFE,4.4,20.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 동구 마산동 439-9,36.3861276,127.4840525,4
COMO CAFE,4.3,3.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 동구 마산동 485-4,36.3860422,127.4825057,4
서예농원,,,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 대덕구 이현동 산 48-2,36.410457,127.4616368,4
레이크뷰,4.2,111.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 동구 신촌동 335-10,36.3766972,127.5037476,4
경치좋은곳 방축골,4.2,6.0,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 동구 신촌동 436-4,36.375781,127.503169,4
스타벅스 대전가오점,4.1,322.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 동구 가오동 604,36.3069706,127.4562667,1
동양기전,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 동구 인동 26-3,36.32299769999999,127.4369434,1
쥬스팩토리,,,"['cafe', 'point_of_interest', 'food', 'establishment']",대전 중구 은행동 53-4,36.3282372,127.4287058,1
스타벅스 대전중앙로R점,4.3,755.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",대전 중구 은행동 149,36.32790190000001,127.4266131,1
